blob 218 ->	 a=     95	 p=   78.77 (    0.00 extern)	 pconvex=   47.26	 ext=0	 c=5.20	 l=   36.80
blob 219 ->	 a=     97	 p=   78.77 (    0.00 extern)	 pconvex=   47.26	 ext=0	 c=5.09	 l=   36.74
blob 220 ->	 a=    103	 p=   77.94 (    0.00 extern)	 pconvex=   47.62	 ext=0	 c=4.69	 l=   36.12
blob 221 ->	 a=    106	 p=   78.18 (    0.00 extern)	 pconvex=   47.71	 ext=0	 c=4.57	 l=   36.15
blob 222 ->	 a=    114	 p=   79.60 (    0.00 extern)	 pconvex=   48.47	 ext=0	 c=4.42	 l=   36.69
blob 223 ->	 a=    127	 p=   80.43 (    0.00 extern)	 pconvex=   49.73	 ext=0	 c=4.05	 l=   36.76
blob 224 ->	 a=    126	 p=   81.50 (    0.00 extern)	 pconvex=   50.04	 ext=0	 c=4.21	 l=   37.39
blob 225 ->	 a=    123	 p=   79.60 (    0.00 extern)	 pconvex=   49.51	 ext=0	 c=4.10	 l=   36.42
blob 226 ->	 a=    112	 p=   80.18 (    0.00 extern)	 pconvex=   48.47	 ext=0	 c=4.55	 l=   37.06
blob 227 ->	 a=    110	 p=   78.18 (    0.00 extern)	 pconvex=   47.87	 ext=0	 c=4.44	 l=   36.05
blob 228 ->	 a=    107	 p=   79.60 (    0.00 extern)	 pconvex=   47.87	 ext=0	 c=4.71	 l=   36.90
blob 229 ->	 a=    112	 p=   78.18 (    0.00 extern)	 pconvex=   47.97	 ext=0	 c=4.32	 l=   35.96
blob 230 ->	 a=    116	 p=   77.36 (    0.00 extern)	 pconvex=   48.44	 ext=0	 c=4.12	 l=   35.42
blob 231 ->	 a=    106	 p=   77.94 (    0.00 extern)	 pconvex=   47.45	 ext=0	 c=4.56	 l=   36.03
blob 232 ->	 a=    108	 p=   79.84 (    0.00 extern)	 pconvex=   47.74	 ext=0	 c=4.72	 l=   37.02
blob 233 ->	 a=    104	 p=   77.60 (    0.00 extern)	 pconvex=   47.24	 ext=0	 c=4.61	 l=   35.90
blob 234 ->	 a=    104	 p=   79.01 (    0.00 extern)	 pconvex=   47.66	 ext=0	 c=4.75	 l=   36.66
blob 235 ->	 a=     99	 p=   77.94 (    0.00 extern)	 pconvex=   47.08	 ext=0	 c=4.88	 l=   36.24
blob 236 ->	 a=    106	 p=   78.77 (    0.00 extern)	 pconvex=   47.73	 ext=0	 c=4.66	 l=   36.48
blob 237 ->	 a=    100	 p=   77.01 (    0.00 extern)	 pconvex=   46.86	 ext=0	 c=4.74	 l=   35.72
blob 238 ->	 a=    110	 p=   78.77 (    0.00 extern)	 pconvex=   48.03	 ext=0	 c=4.49	 l=   36.36
blob 239 ->	 a=    106	 p=   78.18 (    0.00 extern)	 pconvex=   47.62	 ext=0	 c=4.57	 l=   36.15
blob 240 ->	 a=    124	 p=   80.43 (    0.00 extern)	 pconvex=   49.56	 ext=0	 c=4.15	 l=   36.85
blob 241 ->	 a=    119	 p=   79.60 (    0.00 extern)	 pconvex=   49.13	 ext=0	 c=4.24	 l=   36.54
blob 242 ->	 a=    114	 p=   80.18 (    0.00 extern)	 pconvex=   48.98	 ext=0	 c=4.47	 l=   37.00
blob 243 ->	 a=    110	 p=   80.18 (    0.00 extern)	 pconvex=   48.51	 ext=0	 c=4.67	 l=   37.14
blob 244 ->	 a=    114	 p=   78.18 (    0.00 extern)	 pconvex=   48.27	 ext=0	 c=4.25	 l=   35.90
blob 245 ->	 a=    120	 p=   79.01 (    0.00 extern)	 pconvex=   48.96	 ext=0	 c=4.12	 l=   36.18
blob 246 ->	 a=    116	 p=   80.18 (    0.00 extern)	 pconvex=   48.94	 ext=0	 c=4.39	 l=   36.94
blob 247 ->	 a=    110	 p=   78.18 (    0.00 extern)	 pconvex=   47.91	 ext=0	 c=4.44	 l=   36.05
blob 248 ->	 a=    108	 p=   79.01 (    0.00 extern)	 pconvex=   48.09	 ext=0	 c=4.62	 l=   36.57
blob 249 ->	 a=    106	 p=   79.01 (    0.00 extern)	 pconvex=   47.69	 ext=0	 c=4.71	 l=   36.63
blob 250 ->	 a=    108	 p=   77.60 (    0.00 extern)	 pconvex=   47.51	 ext=0	 c=4.44	 l=   35.78
blob 251 ->	 a=    114	 p=   77.94 (    0.00 extern)	 pconvex=   48.28	 ext=0	 c=4.24	 l=   35.78
blob 252 ->	 a=    114	 p=   80.18 (    0.00 extern)	 pconvex=   48.86	 ext=0	 c=4.47	 l=   37.00
blob 253 ->	 a=    114	 p=   77.94 (    0.00 extern)	 pconvex=   48.28	 ext=0	 c=4.24	 l=   35.78
blob 254 ->	 a=    114	 p=   79.01 (    0.00 extern)	 pconvex=   48.73	 ext=0	 c=4.34	 l=   36.36
blob 255 ->	 a=    126	 p=   78.18 (    0.00 extern)	 pconvex=   49.25	 ext=0	 c=3.88	 l=   35.56
blob 256 ->	 a=    126	 p=   79.36 (    0.00 extern)	 pconvex=   49.83	 ext=0	 c=3.96	 l=   36.18
blob 257 ->	 a=    130	 p=   79.36 (    0.00 extern)	 pconvex=   50.10	 ext=0	 c=3.87	 l=   36.09
blob 258 ->	 a=    131	 p=   79.60 (    0.00 extern)	 pconvex=   50.03	 ext=0	 c=3.85	 l=   36.18
blob 259 ->	 a=    128	 p=   79.01 (    0.00 extern)	 pconvex=   49.44	 ext=0	 c=3.90	 l=   35.96
blob 260 ->	 a=    124	 p=   81.01 (    0.00 extern)	 pconvex=   49.54	 ext=0	 c=4.23	 l=   37.18
blob 261 ->	 a=    115	 p=   80.43 (    0.00 extern)	 pconvex=   48.98	 ext=0	 c=4.48	 l=   37.11
blob 262 ->	 a=    122	 p=   78.18 (    0.00 extern)	 pconvex=   48.81	 ext=0	 c=4.00	 l=   35.69
blob 263 ->	 a=    115	 p=   79.60 (    0.00 extern)	 pconvex=   48.41	 ext=0	 c=4.38	 l=   36.66
blob 264 ->	 a=    116	 p=   79.60 (    0.00 extern)	 pconvex=   48.83	 ext=0	 c=4.35	 l=   36.63
blob 265 ->	 a=    107	 p=   78.77 (    0.00 extern)	 pconvex=   47.85	 ext=0	 c=4.61	 l=   36.45
blob 266 ->	 a=    101	 p=   79.60 (    0.00 extern)	 pconvex=   47.66	 ext=0	 c=4.99	 l=   37.07
blob 267 ->	 a=    107	 p=   79.60 (    0.00 extern)	 pconvex=   48.20	 ext=0	 c=4.71	 l=   36.90
blob 268 ->	 a=    109	 p=   77.60 (    0.00 extern)	 pconvex=   47.74	 ext=0	 c=4.40	 l=   35.75
blob 269 ->	 a=    108	 p=   79.36 (    0.00 extern)	 pconvex=   48.06	 ext=0	 c=4.62	 l=   36.72
blob 270 ->	 a=    114	 p=   81.01 (    0.00 extern)	 pconvex=   48.93	 ext=0	 c=4.56	 l=   37.45
blob 271 ->	 a=    110	 p=   79.01 (    0.00 extern)	 pconvex=   48.27	 ext=0	 c=4.54	 l=   36.51
blob 272 ->	 a=    109	 p=   78.77 (    0.00 extern)	 pconvex=   48.20	 ext=0	 c=4.53	 l=   36.39
blob 273 ->	 a=    118	 p=   79.60 (    0.00 extern)	 pconvex=   49.08	 ext=0	 c=4.27	 l=   36.57
blob 274 ->	 a=    124	 p=   80.18 (    0.00 extern)	 pconvex=   49.74	 ext=0	 c=4.14	 l=   36.73
blob 275 ->	 a=    126	 p=   79.01 (    0.00 extern)	 pconvex=   49.47	 ext=0	 c=3.96	 l=   36.02
blob 276 ->	 a=    107	 p=   79.60 (    0.00 extern)	 pconvex=   47.96	 ext=0	 c=4.71	 l=   36.90
blob 277 ->	 a=     96	 p=   79.60 (    0.00 extern)	 pconvex=   47.45	 ext=0	 c=5.25	 l=   37.22
blob 278 ->	 a=    114	 p=   80.43 (    0.00 extern)	 pconvex=   48.81	 ext=0	 c=4.52	 l=   37.14
blob 279 ->	 a=    106	 p=   79.60 (    0.00 extern)	 pconvex=   47.96	 ext=0	 c=4.76	 l=   36.93
blob 280 ->	 a=    114	 p=   81.01 (    0.00 extern)	 pconvex=   48.90	 ext=0	 c=4.56	 l=   37.45
blob 281 ->	 a=    122	 p=   78.77 (    0.00 extern)	 pconvex=   48.88	 ext=0	 c=4.05	 l=   36.00
blob 282 ->	 a=    118	 p=   79.60 (    0.00 extern)	 pconvex=   49.11	 ext=0	 c=4.27	 l=   36.57
blob 283 ->	 a=    116	 p=   79.60 (    0.00 extern)	 pconvex=   48.92	 ext=0	 c=4.35	 l=   36.63
blob 284 ->	 a=    107	 p=   79.60 (    0.00 extern)	 pconvex=   47.88	 ext=0	 c=4.71	 l=   36.90
blob 285 ->	 a=    107	 p=   78.77 (    0.00 extern)	 pconvex=   47.62	 ext=0	 c=4.61	 l=   36.45
blob 286 ->	 a=    102	 p=   78.43 (    0.00 extern)	 pconvex=   47.42	 ext=0	 c=4.80	 l=   36.41
blob 287 ->	 a=    104	 p=   79.01 (    0.00 extern)	 pconvex=   47.38	 ext=0	 c=4.75	 l=   36.66
blob 288 ->	 a=    110	 p=   79.60 (    0.00 extern)	 pconvex=   48.14	 ext=0	 c=4.58	 l=   36.81
blob 289 ->	 a=    101	 p=   80.43 (    0.00 extern)	 pconvex=   47.56	 ext=0	 c=5.10	 l=   37.52
blob 290 ->	 a=    104	 p=   79.01 (    0.00 extern)	 pconvex=   47.47	 ext=0	 c=4.75	 l=   36.66
blob 291 ->	 a=    105	 p=   80.43 (    0.00 extern)	 pconvex=   47.99	 ext=0	 c=4.90	 l=   37.41
blob 292 ->	 a=    105	 p=   78.77 (    0.00 extern)	 pconvex=   47.48	 ext=0	 c=4.70	 l=   36.51
blob 293 ->	 a=    112	 p=   78.18 (    0.00 extern)	 pconvex=   47.79	 ext=0	 c=4.32	 l=   35.96
blob 294 ->	 a=    117	 p=   79.60 (    0.00 extern)	 pconvex=   48.79	 ext=0	 c=4.31	 l=   36.60
blob 295 ->	 a=    121	 p=   77.94 (    0.00 extern)	 pconvex=   49.04	 ext=0	 c=4.00	 l=   35.57
blob 296 ->	 a=    115	 p=   78.77 (    0.00 extern)	 pconvex=   48.57	 ext=0	 c=4.29	 l=   36.21
blob 297 ->	 a=    114	 p=   78.77 (    0.00 extern)	 pconvex=   48.31	 ext=0	 c=4.33	 l=   36.24
blob 298 ->	 a=    104	 p=   78.77 (    0.00 extern)	 pconvex=   47.41	 ext=0	 c=4.75	 l=   36.54
blob 299 ->	 a=    101	 p=   78.77 (    0.00 extern)	 pconvex=   47.05	 ext=0	 c=4.89	 l=   36.63
blob 300 ->	 a=    102	 p=   79.01 (    0.00 extern)	 pconvex=   47.26	 ext=0	 c=4.85	 l=   36.71
blob 301 ->	 a=    100	 p=   78.18 (    0.00 extern)	 pconvex=   47.04	 ext=0	 c=4.89	 l=   36.35
blob 302 ->	 a=     99	 p=   77.94 (    0.00 extern)	 pconvex=   47.09	 ext=0	 c=4.88	 l=   36.24
blob 303 ->	 a=     97	 p=   77.94 (    0.00 extern)	 pconvex=   46.66	 ext=0	 c=4.98	 l=   36.30
blob 304 ->	 a=    100	 p=   78.18 (    0.00 extern)	 pconvex=   47.09	 ext=0	 c=4.84	 l=   36.33
blob 305 ->	 a=     93	 p=   78.77 (    0.00 extern)	 pconvex=   46.86	 ext=0	 c=5.31	 l=   36.86
blob 306 ->	 a=     92	 p=   78.18 (    0.00 extern)	 pconvex=   46.79	 ext=0	 c=5.26	 l=   36.56
blob 307 ->	 a=     94	 p=   75.36 (    0.00 extern)	 pconvex=   46.03	 ext=0	 c=4.78	 l=   34.98
blob 308 ->	 a=     94	 p=   78.77 (    0.00 extern)	 pconvex=   46.72	 ext=0	 c=5.25	 l=   36.83
blob 309 ->	 a=     95	 p=   78.77 (    0.00 extern)	 pconvex=   46.91	 ext=0	 c=5.20	 l=   36.80
blob 310 ->	 a=     97	 p=   78.77 (    0.00 extern)	 pconvex=   46.91	 ext=0	 c=5.09	 l=   36.74
blob 311 ->	 a=     97	 p=   78.77 (    0.00 extern)	 pconvex=   47.04	 ext=0	 c=5.09	 l=   36.74
blob 312 ->	 a=    118	 p=   78.43 (    0.00 extern)	 pconvex=   48.57	 ext=0	 c=4.15	 l=   35.93
blob 313 ->	 a=    110	 p=   79.60 (    0.00 extern)	 pconvex=   48.28	 ext=0	 c=4.58	 l=   36.81
blob 314 ->	 a=    113	 p=   77.60 (    0.00 extern)	 pconvex=   47.66	 ext=0	 c=4.24	 l=   35.63
blob 315 ->	 a=    116	 p=   79.60 (    0.00 extern)	 pconvex=   48.70	 ext=0	 c=4.35	 l=   36.63
blob 316 ->	 a=    136	 p=   77.36 (    0.00 extern)	 pconvex=   50.20	 ext=0	 c=3.49	 l=   34.75
blob 317 ->	 a=    136	 p=   79.01 (    0.00 extern)	 pconvex=   50.51	 ext=0	 c=3.64	 l=   35.68
blob 318 ->	 a=    116	 p=   77.36 (    0.00 extern)	 pconvex=   48.32	 ext=0	 c=4.09	 l=   35.39
blob 319 ->	 a=    118	 p=   77.36 (    0.00 extern)	 pconvex=   48.68	 ext=0	 c=4.02	 l=   35.32
blob 320 ->	 a=    108	 p=   78.18 (    0.00 extern)	 pconvex=   47.91	 ext=0	 c=4.48	 l=   36.09
blob 321 ->	 a=    112	 p=   79.01 (    0.00 extern)	 pconvex=   47.96	 ext=0	 c=4.46	 l=   36.45
blob 322 ->	 a=    116	 p=   77.94 (    0.00 extern)	 pconvex=   48.12	 ext=0	 c=4.17	 l=   35.72
blob 323 ->	 a=    114	 p=   78.18 (    0.00 extern)	 pconvex=   48.25	 ext=0	 c=4.25	 l=   35.90
blob 324 ->	 a=    107	 p=   78.77 (    0.00 extern)	 pconvex=   47.91	 ext=0	 c=4.61	 l=   36.45
blob 325 ->	 a=    113	 p=   79.60 (    0.00 extern)	 pconvex=   48.57	 ext=0	 c=4.46	 l=   36.72
blob 326 ->	 a=    106	 p=   79.01 (    0.00 extern)	 pconvex=   47.95	 ext=0	 c=4.66	 l=   36.60
blob 327 ->	 a=    107	 p=   78.43 (    0.00 extern)	 pconvex=   47.75	 ext=0	 c=4.57	 l=   36.26
blob 328 ->	 a=    111	 p=   78.77 (    0.00 extern)	 pconvex=   47.96	 ext=0	 c=4.45	 l=   36.33
blob 329 ->	 a=    106	 p=   78.77 (    0.00 extern)	 pconvex=   47.80	 ext=0	 c=4.66	 l=   36.48
